,ClientID,DistID,ClientAge,Gender,DisponentID,AccountID,DspType,CardID,CardType,CrdIssueDate,DistName,Region,Inhabitants,Municipalities<499,Muncipalities<500_1999,Municipalities<2000_9999,Municipalities<10000,NumCities,RatioUrban,AvgSalary,UnempRate95,UnempRate96,Entrep1000Inhab,Crimes95,Crimes96,AccDistID,StatementFreq,AccOpenedOn,DaysAccOpenedOn,OrderFrequency,FreqOrdLease,FreqOrdHousing,FreqOrdInsurance,MValLease,MValHousing,MValInsurance,LoanID,LoanDate,LoanAmount,LoanDuration,MonthlyLoanPymt,LoanStatus,DaysLoan,TransactionRecency,LOR,TransactionFrequency,MValTrnCred,MValTrnWDR,CustomerType
86,92,74,33.57808219178082,F,92,78,OWNER,,,,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,74,MONTHLY,1993-07-07,187,1.0,0.0,1.0,0.0,,29525.0,,,,,,,,,1,2003,388,9297.123357664233,4764.022310756973,
87,93,3,74.92328767123287,M,93,79,OWNER,,,,Beroun,central Bohemia,75232,55,26,4,1,5,41.7,8980,1.95,2.21,111,2824,2813,3,MONTHLY,1996-11-29,1428,1.0,0.0,1.0,0.0,,29526.0,,,,,,,,,1,762,104,2272.8063829787234,1489.8245614035088,
88,94,43,52.347945205479455,M,94,80,OWNER,,,,Hradec Kralove,east Bohemia,161854,73,21,6,1,6,76.3,9425,1.72,2.5,125,4085,3891,43,MONTHLY,1995-09-27,999,1.0,0.0,1.0,0.0,,29527.0,,,,,,,,,1,1191,176,1806.996,1071.033663366337,
89,95,43,47.443835616438356,F,95,80,DISPONENT,,,,Hradec Kralove,east Bohemia,161854,73,21,6,1,6,76.3,9425,1.72,2.5,125,4085,3891,43,MONTHLY,1995-09-27,999,1.0,0.0,1.0,0.0,,29527.0,,,,,,,,,1,1191,176,1806.996,1071.033663366337,
90,96,74,27.85753424657534,M,96,81,OWNER,,,,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,74,MONTHLY,1996-07-18,1294,3.0,0.0,1.0,1.0,,29528.0,29530.0,,,,,,,,1,896,217,1834.502702702703,694.4713286713286,
91,97,26,34.11506849315069,M,97,82,OWNER,,,,Plzen - mesto,west Bohemia,170449,0,0,0,1,1,100.0,10787,2.64,3.09,131,6041,6261,26,MONTHLY,1994-05-03,487,,,,,,,,,,,,,,,1,1703,332,17099.831250000003,12599.65590062112,
92,98,33,26.67945205479452,F,98,83,OWNER,,,,Decin,north Bohemia,133777,24,17,7,3,11,84.7,8705,5.75,7.61,116,4650,4859,26,MONTHLY,1993-04-16,105,2.0,0.0,1.0,0.0,,29531.0,,,,,,,,,1,2085,431,4936.042857142857,2437.88661971831,
93,99,33,26.947945205479453,M,99,83,DISPONENT,,,,Decin,north Bohemia,133777,24,17,7,3,11,84.7,8705,5.75,7.61,116,4650,4859,26,MONTHLY,1993-04-16,105,2.0,0.0,1.0,0.0,,29531.0,,,,,,,,,1,2085,431,4936.042857142857,2437.88661971831,
94,100,44,57.43013698630137,F,100,84,OWNER,,,,Chrudim,east Bohemia,105606,77,26,7,2,7,53.0,8254,2.79,3.76,97,2166,2325,44,TRANSACTION,1995-12-25,1088,2.0,1.0,1.0,0.0,29533.0,29534.0,,,,,,,,,1,1102,211,13328.146236559141,9548.770642201835,
95,101,68,56.97808219178082,M,101,85,OWNER,,,,Frydek - Mistek,north Moravia,228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623,5887,68,MONTHLY,1997-03-23,1542,2.0,1.0,1.0,0.0,29536.0,29535.0,,,,,,,,,1,648,108,3362.8351851851853,2399.640740740741,
96,102,74,41.33698630136986,F,102,86,OWNER,,,,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,54,MONTHLY,1993-03-07,65,2.0,0.0,1.0,0.0,,29537.0,,,,,,,,,1,2125,410,1655.5659574468084,786.092936802974,
97,103,74,44.50684931506849,M,103,86,DISPONENT,,,,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,54,MONTHLY,1993-03-07,65,2.0,0.0,1.0,0.0,,29537.0,,,,,,,,,1,2125,410,1655.5659574468084,786.092936802974,
98,105,31,19.613698630136987,M,105,88,OWNER,,,,Tachov,west Bohemia,51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328,1452,31,MONTHLY,1996-07-03,1279,1.0,0.0,1.0,0.0,,29541.0,,,,,,,,,1,911,140,1713.9557377049182,1014.2151898734179,
99,106,68,31.024657534246575,F,106,89,OWNER,,,,Frydek - Mistek,north Moravia,228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623,5887,68,MONTHLY,1997-09-25,1728,,,,,,,,,,,,,,,1,462,61,2986.8454545454547,2165.9285714285716,
100,107,1,27.542465753424658,M,107,90,OWNER,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,MONTHLY,1994-07-13,558,4.0,0.0,1.0,1.0,,29542.0,29544.0,,,,,,,,1,1632,457,13018.003636363637,4057.214409221902,
101,108,17,36.326027397260276,M,108,91,OWNER,,,,Pelhrimov,south Bohemia,74062,99,15,4,2,7,61.4,8114,2.38,2.62,119,1003,1181,17,MONTHLY,1996-11-06,1405,,,,,,,,,,,,,,,32,754,79,6344.00238095238,7293.82,
102,110,2,32.74246575342466,F,110,93,OWNER,,,,Benesov,central Bohemia,88884,80,26,6,2,5,46.7,8507,1.67,1.85,132,2159,2674,2,MONTHLY,1996-06-12,1258,,,,,,,,,,,,,,,18,915,143,3960.431818181818,2952.9818181818177,
103,112,1,64.97808219178083,M,112,95,OWNER,14.0,classic,1996-02-17,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,MONTHLY,1995-03-30,818,,,,,,,,,,,,,,,1,1372,217,12850.281521739129,8814.272000000003,
104,113,1,59.41917808219178,F,113,95,DISPONENT,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,MONTHLY,1995-03-30,818,,,,,,,,,,,,,,,1,1372,217,12850.281521739129,8814.272000000003,
105,114,74,30.542465753424658,F,114,96,OWNER,15.0,classic,1995-03-05,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,68,MONTHLY,1993-02-18,48,5.0,1.0,1.0,1.0,29554.0,29555.0,29557.0,,,,,,,,1,2142,661,23406.50684931507,5886.453027139874,
106,115,74,30.041095890410958,M,115,96,DISPONENT,,,,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,68,MONTHLY,1993-02-18,48,5.0,1.0,1.0,1.0,29554.0,29555.0,29557.0,,,,,,,,1,2142,661,23406.50684931507,5886.453027139874,
107,116,74,57.964383561643835,M,116,97,OWNER,16.0,classic,1998-06-23,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,74,MONTHLY,1996-05-05,1220,5.0,0.0,1.0,1.0,,29559.0,29561.0,4986.0,1997-08-10,102876.0,12.0,8573.0,A,1682.0,1,970,274,9565.973134328357,2842.2038647342993,Favourable
108,117,74,63.323287671232876,F,117,97,DISPONENT,,,,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,74,MONTHLY,1996-05-05,1220,5.0,0.0,1.0,1.0,,29559.0,29561.0,4986.0,1997-08-10,102876.0,12.0,8573.0,A,1682.0,1,970,274,9565.973134328357,2842.2038647342993,Favourable
109,118,55,77.5068493150685,M,118,98,OWNER,,,,Brno - venkov,south Moravia,157042,49,70,18,0,9,33.9,8743,1.88,2.43,111,3659,3894,55,MONTHLY,1997-05-02,1582,2.0,0.0,2.0,0.0,,29564.5,,,,,,,,,1,608,106,2278.5853658536585,1215.0461538461539,
110,119,55,77.89315068493151,F,119,98,DISPONENT,,,,Brno - venkov,south Moravia,157042,49,70,18,0,9,33.9,8743,1.88,2.43,111,3659,3894,55,MONTHLY,1997-05-02,1582,2.0,0.0,2.0,0.0,,29564.5,,,,,,,,,1,608,106,2278.5853658536585,1215.0461538461539,
111,120,1,23.660273972602738,M,120,99,OWNER,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,MONTHLY,1995-06-27,907,2.0,0.0,1.0,0.0,,29566.0,,,,,,,,,32,1252,248,13528.383870967742,7821.056756756756,
112,121,41,21.18904109589041,F,121,100,OWNER,,,,Usti nad Labem,north Bohemia,118650,8,8,5,1,3,85.6,9832,3.32,4.48,114,6445,5471,41,MONTHLY,1993-12-28,361,2.0,0.0,1.0,0.0,,29568.0,,,,,,,,,1,1829,405,6091.134482758621,3109.1346153846152,
113,122,35,36.15890410958904,F,122,101,OWNER,,,,Jablonec n. Nisou,north Bohemia,88768,10,18,5,1,7,80.5,8867,1.02,1.21,130,3384,3620,35,MONTHLY,1996-04-16,1201,2.0,0.0,1.0,0.0,,29570.0,,,,,,,,,1,989,208,9522.81971830986,4397.337226277372,
114,123,11,30.904109589041095,M,123,102,OWNER,,,,Praha - zapad,central Bohemia,75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475,3529,11,MONTHLY,1993-10-16,288,3.0,0.0,1.0,0.0,,29573.0,,,,,,,,,1,1902,319,7703.677966101695,3822.5417989417983,
115,124,44,32.3013698630137,M,124,103,OWNER,,,,Chrudim,east Bohemia,105606,77,26,7,2,7,53.0,8254,2.79,3.76,97,2166,2325,44,MONTHLY,1996-03-10,1164,1.0,0.0,0.0,0.0,,,,4988.0,1997-12-06,265320.0,36.0,7370.0,D,1800.0,1,1026,185,10433.180952380953,7228.858333333332,Non-Favourable
116,125,37,63.21095890410959,M,125,104,OWNER,,,,Litomerice,north Bohemia,114006,71,26,6,2,9,62.3,9065,4.46,5.39,123,4147,4166,37,MONTHLY,1993-04-15,104,2.0,0.0,1.0,0.0,,29576.0,,,,,,,,,1,2086,385,1609.9646616541354,747.9674603174603,
117,126,37,70.30958904109589,F,126,104,DISPONENT,,,,Litomerice,north Bohemia,114006,71,26,6,2,9,62.3,9065,4.46,5.39,123,4147,4166,37,MONTHLY,1993-04-15,104,2.0,0.0,1.0,0.0,,29576.0,,,,,,,,,1,2086,385,1609.9646616541354,747.9674603174603,
118,127,21,49.04657534246575,F,127,105,OWNER,17.0,classic,1998-06-07,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,21,MONTHLY,1997-07-10,1651,1.0,0.0,0.0,0.0,,,,4989.0,1998-12-05,352704.0,48.0,7348.0,C,2164.0,1,539,59,8516.356666666667,8366.078571428572,Favourable
119,128,63,26.76164383561644,F,128,106,OWNER,18.0,classic,1995-08-25,Vyskov,south Moravia,86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,1562,1460,63,MONTHLY,1994-11-27,695,1.0,0.0,1.0,0.0,,29579.0,,,,,,,,,1,1495,282,9695.547474747475,4890.259016393442,
120,129,64,52.62465753424657,F,129,107,OWNER,,,,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484,4265,64,MONTHLY,1993-11-05,308,3.0,0.0,1.0,1.0,,29580.0,29582.0,,,,,,,,1,1882,476,3625.8618421052633,1564.3956790123455,
121,130,53,57.917808219178085,M,130,108,OWNER,19.0,classic,1997-09-09,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,1850,1903,53,MONTHLY,1995-03-10,798,1.0,0.0,1.0,0.0,,29583.0,,,,,,,,,1,1392,241,8456.38829787234,5019.891156462585,
122,131,53,22.931506849315067,F,131,109,OWNER,20.0,classic,1998-12-02,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,1850,1903,53,MONTHLY,1997-04-20,1570,,,,,,,,,,,,,,,1,620,113,1752.4271428571428,1880.190697674419,
123,132,36,46.961643835616435,M,132,110,OWNER,21.0,classic,1998-02-26,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132,36,MONTHLY,1996-07-17,1293,3.0,0.0,1.0,0.0,,29584.0,,4990.0,1997-09-08,162576.0,36.0,4516.0,C,1711.0,1,897,209,12321.955737704917,4579.448648648648,Favourable
124,134,6,68.0,M,134,112,OWNER,,,,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,6,MONTHLY,1993-03-12,70,1.0,0.0,1.0,0.0,,29589.0,,,,,,,,,1,2120,356,3320.9553191489367,1936.9488372093024,
125,135,6,61.35068493150685,F,135,112,DISPONENT,,,,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,6,MONTHLY,1993-03-12,70,1.0,0.0,1.0,0.0,,29589.0,,,,,,,,,1,2120,356,3320.9553191489367,1936.9488372093024,
126,136,55,78.98356164383561,F,136,113,OWNER,,,,Brno - venkov,south Moravia,157042,49,70,18,0,9,33.9,8743,1.88,2.43,111,3659,3894,55,MONTHLY,1996-07-22,1298,1.0,0.0,1.0,0.0,,29590.0,,,,,,,,,1,892,136,3431.8454545454547,2004.9432098765435,
127,137,60,76.35068493150685,M,137,114,OWNER,,,,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252,60,MONTHLY,1997-03-14,1533,2.0,0.0,2.0,0.0,,29591.5,,,,,,,,,1,657,103,2330.8794871794867,1012.571875,
128,138,54,27.213698630136985,F,138,115,OWNER,22.0,classic,1997-01-11,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,68,MONTHLY,1993-03-19,77,1.0,0.0,1.0,0.0,,29593.0,,,,,,,,,1,2113,376,4016.3898734177205,2756.8091743119267,
129,139,8,40.465753424657535,F,139,116,OWNER,,,,Mlada Boleslav,central Bohemia,112065,95,19,7,1,8,69.4,11277,1.25,1.44,127,5179,4987,8,MONTHLY,1996-03-21,1175,2.0,1.0,1.0,0.0,29595.0,29594.0,,,,,,,,,1,1015,178,12353.226470588235,6980.089090909091,
130,140,8,38.5972602739726,M,140,116,DISPONENT,,,,Mlada Boleslav,central Bohemia,112065,95,19,7,1,8,69.4,11277,1.25,1.44,127,5179,4987,8,MONTHLY,1996-03-21,1175,2.0,1.0,1.0,0.0,29595.0,29594.0,,,,,,,,,1,1015,178,12353.226470588235,6980.089090909091,
131,141,31,74.21369863013699,M,141,117,OWNER,,,,Tachov,west Bohemia,51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328,1452,31,MONTHLY,1993-09-05,247,1.0,0.0,1.0,0.0,,29596.0,,,,,,,,,1,1943,330,2480.939534883721,1509.260696517413,
132,142,68,62.57260273972603,M,142,118,OWNER,,,,Frydek - Mistek,north Moravia,228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623,5887,68,MONTHLY,1997-09-18,1721,1.0,0.0,1.0,0.0,,29597.0,,,,,,,,,1,469,73,2216.7513513513513,1459.3333333333333,
133,143,27,21.495890410958904,M,143,119,OWNER,,,,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,27,MONTHLY,1993-05-25,144,1.0,0.0,1.0,0.0,,29598.0,,,,,,,,,1,2046,395,11732.031111111113,5870.881538461539,
134,144,65,41.0986301369863,M,144,120,OWNER,,,,Znojmo,south Moravia,114200,101,41,4,1,4,43.7,8403,5.74,5.72,105,2157,2718,65,WEEKLY,1995-06-16,896,2.0,1.0,1.0,0.0,29599.0,29600.0,,,,,,,,,1,1294,245,10255.484761904763,7083.615384615385,
135,145,55,21.893150684931506,M,145,121,OWNER,,,,Brno - venkov,south Moravia,157042,49,70,18,0,9,33.9,8743,1.88,2.43,111,3659,3894,55,MONTHLY,1997-10-11,1744,3.0,0.0,1.0,1.0,,29601.0,29603.0,,,,,,,,1,446,92,1949.7871794871794,775.2075471698113,
136,146,31,38.06027397260274,F,146,122,OWNER,23.0,classic,1998-10-03,Tachov,west Bohemia,51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328,1452,31,MONTHLY,1996-10-30,1398,,,,,,,,,,,,,,,1,792,110,12271.596226415093,10414.150877192984,
137,147,21,66.20821917808219,F,147,123,OWNER,,,,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,21,MONTHLY,1993-03-13,71,1.0,0.0,1.0,0.0,,29604.0,,,,,,,,,1,2119,334,2510.431111111111,1585.5497487437187,
138,148,21,59.057534246575344,M,148,123,DISPONENT,,,,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,21,MONTHLY,1993-03-13,71,1.0,0.0,1.0,0.0,,29604.0,,,,,,,,,1,2119,334,2510.431111111111,1585.5497487437187,
139,149,55,51.54794520547945,M,149,124,OWNER,,,,Brno - venkov,south Moravia,157042,49,70,18,0,9,33.9,8743,1.88,2.43,111,3659,3894,55,MONTHLY,1997-12-28,1822,3.0,0.0,1.0,1.0,,29605.0,29607.0,,,,,,,,1,368,70,1777.0379310344827,926.0536585365854,
140,150,2,19.273972602739725,F,150,125,OWNER,,,,Benesov,central Bohemia,88884,80,26,6,2,5,46.7,8507,1.67,1.85,132,2159,2674,2,TRANSACTION,1996-09-07,1345,1.0,1.0,0.0,0.0,29608.0,,,,,,,,,,1,845,150,14906.09696969697,10206.666666666666,
141,151,51,28.293150684931508,F,151,126,OWNER,,,,Trutnov,east Bohemia,121947,37,28,7,3,11,70.5,8541,2.51,2.97,131,3496,3839,5,MONTHLY,1993-10-23,295,1.0,0.0,1.0,0.0,,29609.0,,,,,,,,,1,1895,335,11488.68857142857,7521.705555555555,
142,152,29,54.11780821917808,F,152,127,OWNER,,,,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,29,MONTHLY,1994-02-02,397,1.0,0.0,1.0,0.0,,29610.0,,,,,,,,,1,1793,274,1702.475630252101,1193.8606451612904,
143,153,13,18.895890410958906,F,153,128,OWNER,24.0,junior,1996-08-05,Rakovnik,central Bohemia,53921,61,22,1,1,2,41.3,8598,2.77,3.26,123,1597,1875,2,MONTHLY,1993-02-19,49,,,,,,,,,,,,,,,1,2141,399,2138.4216346153844,1937.5821989528793,
144,154,74,66.3917808219178,M,154,129,OWNER,,,,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,74,MONTHLY,1997-10-01,1734,1.0,0.0,1.0,0.0,,29611.0,,,,,,,,,1,456,67,3447.4,2416.8333333333335,
145,155,74,60.846575342465755,F,155,129,DISPONENT,,,,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,74,MONTHLY,1997-10-01,1734,1.0,0.0,1.0,0.0,,29611.0,,,,,,,,,1,456,67,3447.4,2416.8333333333335,
146,156,54,69.4931506849315,F,156,130,OWNER,,,,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,54,MONTHLY,1997-02-12,1503,1.0,0.0,1.0,0.0,,29612.0,,,,,,,,,1,687,103,3626.4904761904763,2018.7081967213117,
147,157,52,56.52054794520548,F,157,131,OWNER,,,,Usti nad Orlici,east Bohemia,139012,59,41,8,3,10,61.9,8363,2.52,3.49,108,2564,2799,52,MONTHLY,1995-06-13,893,1.0,0.0,1.0,0.0,,29613.0,,,,,,,,,1,1297,212,5511.802222222222,3768.0885245901645,
148,158,40,54.534246575342465,F,158,132,OWNER,25.0,classic,1997-12-06,Teplice,north Bohemia,128118,9,16,6,3,8,85.3,9317,6.49,7.07,97,6949,6872,40,TRANSACTION,1996-05-11,1226,1.0,0.0,0.0,0.0,,,,4996.0,1996-11-06,88440.0,12.0,7370.0,A,1405.0,1,964,198,16269.059493670888,10248.484615384614,Favourable
149,159,40,61.35068493150685,M,159,132,DISPONENT,,,,Teplice,north Bohemia,128118,9,16,6,3,8,85.3,9317,6.49,7.07,97,6949,6872,40,TRANSACTION,1996-05-11,1226,1.0,0.0,0.0,0.0,,,,4996.0,1996-11-06,88440.0,12.0,7370.0,A,1405.0,1,964,198,16269.059493670888,10248.484615384614,Favourable
150,160,64,57.723287671232875,F,160,133,OWNER,,,,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484,4265,64,WEEKLY,1997-10-11,1744,3.0,1.0,1.0,0.0,29615.0,29616.0,,,,,,,,,1,446,113,15779.256818181819,8967.9375,
151,161,34,56.273972602739725,F,161,134,OWNER,26.0,classic,1998-09-14,Chomutov,north Bohemia,125236,28,11,1,4,5,87.7,9675,6.43,7.68,100,5323,5190,34,MONTHLY,1997-12-10,1804,,,,,,,,,,,,,,,1,386,48,5208.640740740741,4528.676190476191,
152,162,65,58.24657534246575,M,162,135,OWNER,,,,Znojmo,south Moravia,114200,101,41,4,1,4,43.7,8403,5.74,5.72,105,2157,2718,75,MONTHLY,1993-06-15,165,,,,,,,,,,,,,,,1,2025,326,2534.741614906832,2026.6096969696969,
153,163,74,66.6,M,163,136,OWNER,,,,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,74,MONTHLY,1996-05-14,1229,1.0,0.0,1.0,0.0,,29618.0,,,,,,,,,1,961,152,3347.611666666666,1888.713043478261,
154,164,70,37.76986301369863,F,164,137,OWNER,,,,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,70,MONTHLY,1996-07-19,1295,2.0,0.0,1.0,0.0,,29619.0,,,,,,,,,1,895,181,12478.818644067798,5628.53606557377,
155,165,22,31.167123287671235,M,165,138,OWNER,,,,Domazlice,west Bohemia,58400,65,16,4,1,6,52.4,8620,1.1,1.25,100,1089,1117,22,MONTHLY,1995-09-19,991,,,,,,,,,,,,,,,30,1170,24,2506.6666666666665,1822.2222222222222,
156,166,22,38.21917808219178,F,166,138,DISPONENT,,,,Domazlice,west Bohemia,58400,65,16,4,1,6,52.4,8620,1.1,1.25,100,1089,1117,22,MONTHLY,1995-09-19,991,,,,,,,,,,,,,,,30,1170,24,2506.6666666666665,1822.2222222222222,
157,167,38,21.720547945205478,F,167,139,OWNER,27.0,junior,1998-11-15,Louny,north Bohemia,85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653,2822,38,WEEKLY,1997-05-15,1595,,,,,,,,,,,,,,,1,595,98,17801.34871794872,10145.90909090909,
158,168,24,23.16986301369863,F,168,140,OWNER,,,,Karlovy Vary,west Bohemia,122603,25,21,6,2,8,80.0,8991,1.39,2.01,128,5198,5273,24,MONTHLY,1996-06-25,1271,,,,,,,,,,,,,,,1,919,66,4533.176190476191,5951.216666666667,
159,169,38,46.33424657534247,M,169,141,OWNER,,,,Louny,north Bohemia,85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653,2822,38,MONTHLY,1996-03-06,1160,4.0,1.0,1.0,1.0,29621.0,29622.0,29624.0,,,,,,,,1,1030,241,16270.36811594203,5999.862195121951,
160,170,38,53.58082191780822,F,170,141,DISPONENT,,,,Louny,north Bohemia,85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653,2822,38,MONTHLY,1996-03-06,1160,4.0,1.0,1.0,1.0,29621.0,29622.0,29624.0,,,,,,,,1,1030,241,16270.36811594203,5999.862195121951,
161,171,51,70.56712328767124,M,171,142,OWNER,,,,Trutnov,east Bohemia,121947,37,28,7,3,11,70.5,8541,2.51,2.97,131,3496,3839,51,MONTHLY,1993-02-15,45,1.0,0.0,1.0,0.0,,29625.0,,,,,,,,,1,2145,349,2377.251094890511,1431.316037735849,
162,172,51,64.28493150684932,F,172,142,DISPONENT,,,,Trutnov,east Bohemia,121947,37,28,7,3,11,70.5,8541,2.51,2.97,131,3496,3839,51,MONTHLY,1993-02-15,45,1.0,0.0,1.0,0.0,,29625.0,,,,,,,,,1,2145,349,2377.251094890511,1431.316037735849,
163,173,21,81.12054794520547,F,173,143,OWNER,,,,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,21,MONTHLY,1996-11-27,1426,1.0,0.0,1.0,0.0,,29626.0,,,,,,,,,1,764,114,2661.2106382978727,1526.9253731343283,
164,174,10,21.156164383561645,M,174,144,OWNER,28.0,junior,1998-01-22,Praha - vychod,central Bohemia,92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810,4316,10,WEEKLY,1997-04-03,1553,,,,,,,,,,,,,,,1,637,122,15261.645283018866,9821.420689655173,
165,175,31,39.49589041095891,M,175,145,OWNER,,,,Tachov,west Bohemia,51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328,1452,31,MONTHLY,1996-01-03,1097,1.0,0.0,1.0,0.0,,29627.0,,,,,,,,,1,1093,204,3835.6010638297867,2710.2963636363634,
166,176,4,70.85753424657534,M,176,146,OWNER,,,,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,4,MONTHLY,1993-09-02,244,1.0,0.0,1.0,0.0,,29628.0,,,,,,,,,1,1946,305,3174.750387596899,2106.4113636363636,
167,178,8,39.05205479452055,M,178,148,OWNER,,,,Mlada Boleslav,central Bohemia,112065,95,19,7,1,8,69.4,11277,1.25,1.44,127,5179,4987,8,MONTHLY,1993-06-21,171,3.0,0.0,1.0,1.0,,29631.0,29633.0,,,,,,,,1,2019,445,1813.9465116279068,654.4069620253166,
168,179,43,19.019178082191782,M,179,149,OWNER,,,,Hradec Kralove,east Bohemia,161854,73,21,6,1,6,76.3,9425,1.72,2.5,125,4085,3891,43,MONTHLY,1997-11-16,1780,,,,,,,,,,,,,,,1,410,62,2009.4977272727272,1916.4444444444443,
169,180,73,17.96164383561644,M,180,150,OWNER,,,,Opava,north Moravia,182027,17,49,12,2,7,56.4,8746,3.33,3.74,90,4355,4433,73,MONTHLY,1995-03-16,804,,,,,,,,,,,,,,,1,1386,244,2169.8523076923075,2300.99298245614,
170,181,76,32.512328767123286,M,181,151,OWNER,,,,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,76,MONTHLY,1993-09-06,248,2.0,0.0,1.0,0.0,,29634.0,,,,,,,,,1,1942,394,2540.517006802721,1413.4469635627531,
171,182,76,40.4986301369863,F,182,151,DISPONENT,,,,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,76,MONTHLY,1993-09-06,248,2.0,0.0,1.0,0.0,,29634.0,,,,,,,,,1,1942,394,2540.517006802721,1413.4469635627531,
172,183,1,21.802739726027397,F,183,152,OWNER,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,MONTHLY,1996-04-12,1197,2.0,0.0,1.0,0.0,,29636.0,,,,,,,,,1,993,196,2763.952631578947,1595.2183333333332,
173,184,1,27.59178082191781,M,184,152,DISPONENT,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,MONTHLY,1996-04-12,1197,2.0,0.0,1.0,0.0,,29636.0,,,,,,,,,1,993,196,2763.952631578947,1595.2183333333332,
174,185,77,45.62191780821918,M,185,153,OWNER,,,,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,77,MONTHLY,1993-09-19,261,1.0,0.0,1.0,0.0,,29638.0,,,,,,,,,1,1929,336,7402.755038759689,4433.875247524752,
